22300.00;6268
28340.00;2082
22470.00;5887
8580.00;2044
28300.00;3870
8830.00;1459
8470.00;1878
22380.00;6604
28300.00;2195
9190.00;1674
29000.00;1673
22250.00;6164
8920.00;1214
27780.00;2185
21960.00;6633
28090.00;2181
8660.00;1268
24340.00;5037
8900.00;1922
28160.00;2062
29320.00;1804
27650.00;2181
8950.00;2091
8790.00;1201
22480.00;6577
8890.00;1851
22400.00;6202
22420.00;6578
29110.00;2197
22390.00;6129
