"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
0.625,0.062,99.313,0.0,0.0,0.0,2329559040.0,254021632.0,6623027200.0,1.25949923328e+11,134.0,422.0,0.0,0.0,1438011936.447,0.0,0.0
1.811,0.094,98.064,0.0,0.0,0.031,2328866816.0,254021632.0,6623039488.0,1.25950603264e+11,136548.0,102572.0,0.0,28672.0,1438011937.447,0.0,2.0
0.968,0.187,98.844,0.0,0.0,0.0,2327658496.0,254021632.0,6623051776.0,1.25951799296e+11,241467.0,118963.0,0.0,0.0,1438011938.447,0.0,0.0
0.999,0.250,98.689,0.0,0.0,0.062,2326683648.0,254021632.0,6631665664.0,1.25944160256e+11,99481.0,81845.0,0.0,1716224.0,1438011939.447,0.0,57.0
1.904,1.280,96.347,0.0,0.0,0.468,2328666112.0,254021632.0,6772404224.0,1.25801439232e+11,40475678.0,108440.0,0.0,92078080.0,1438011940.447,0.0,329.0
2.378,1.095,96.496,0.0,0.0,0.031,2329001984.0,254021632.0,6715129856.0,1.25858377728e+11,56118887.0,86096.0,0.0,1331200.0,1438011941.447,0.0,71.0
4.095,2.532,93.342,0.031,0.0,0.0,2338095104.0,254021632.0,6715392000.0,1.25849022464e+11,122358.0,247027.0,0.0,2637824.0,1438011942.447,0.0,143.0
5.271,3.263,91.465,0.0,0.0,0.0,2347745280.0,254021632.0,6717431808.0,1.2583733248e+11,83694.0,121598.0,0.0,2441216.0,1438011943.447,0.0,121.0
9.582,4.555,85.862,0.0,0.0,0.0,2356842496.0,254021632.0,6719336448.0,1.25826330624e+11,137014.0,162735.0,0.0,339968.0,1438011944.447,0.0,28.0
15.549,7.995,76.424,0.031,0.0,0.0,2393153536.0,254021632.0,6721302528.0,1.25788053504e+11,58842.0,94882.0,107520.0,237568.0,1438011945.447,24.0,9.0
15.748,7.024,77.228,0.0,0.0,0.0,2383687680.0,254021632.0,6721507328.0,1.2579731456e+11,20536.0,24463.0,107520.0,135168.0,1438011946.447,24.0,4.0
7.758,2.638,89.008,0.534,0.0,0.063,2433015808.0,254021632.0,6721867776.0,1.25747625984e+11,56284.0,36850.0,9642496.0,13288960.0,1438011947.447,444.0,914.0
4.840,0.849,94.186,0.126,0.0,0.0,2448289792.0,254021632.0,6722031616.0,1.2573218816e+11,57975.0,52129.0,875008.0,282624.0,1438011948.447,1099.0,11.0
6.099,1.666,92.141,0.094,0.0,0.0,2537304064.0,254021632.0,6722519040.0,1.25642686464e+11,33981.0,9580.0,23030784.0,151552.0,1438011949.447,771.0,6.0
9.879,2.827,86.722,0.572,0.0,0.0,2662744064.0,254021632.0,6722961408.0,1.25516804096e+11,61479.0,70479.0,8375296.0,13009408.0,1438011950.447,3846.0,1766.0
9.174,3.499,87.011,0.284,0.0,0.032,2769657856.0,254021632.0,6723481600.0,1.25409370112e+11,74206.0,157212.0,32135680.0,4460032.0,1438011951.447,2195.0,596.0
15.385,6.128,77.306,1.053,0.0,0.128,3019411456.0,254021632.0,6724268032.0,1.2515883008e+11,170952.0,252741.0,29818880.0,21476864.0,1438011952.447,6805.0,2984.0
7.028,1.836,91.105,0.032,0.0,0.0,3018948608.0,254021632.0,6724358144.0,1.25159202816e+11,136149.0,258716.0,8192.0,1475584.0,1438011953.447,1.0,95.0
5.739,1.173,93.056,0.0,0.0,0.032,3018149888.0,254021632.0,6724882432.0,1.25159477248e+11,112840.0,143620.0,0.0,8192.0,1438011954.447,0.0,1.0
6.319,1.706,91.975,0.0,0.0,0.0,3017945088.0,254021632.0,6725849088.0,1.25158715392e+11,110503.0,122249.0,24576.0,1873920.0,1438011955.447,3.0,242.0
10.523,4.184,85.230,0.032,0.0,0.032,3028525056.0,254021632.0,6726750208.0,1.25147234304e+11,181029.0,179739.0,8192.0,1746944.0,1438011956.447,1.0,139.0
10.295,4.213,85.493,0.0,0.0,0.0,3029741568.0,254021632.0,6727942144.0,1.25144825856e+11,136012.0,183797.0,40960.0,3411968.0,1438011957.446,5.0,409.0
13.530,4.975,81.401,0.032,0.0,0.063,3039313920.0,254021632.0,6730092544.0,1.25133103104e+11,131978.0,151370.0,0.0,2367488.0,1438011958.447,0.0,113.0
18.237,7.957,73.806,0.0,0.0,0.0,3078471680.0,254021632.0,6732271616.0,1.25091766272e+11,127017.0,141506.0,215040.0,32768.0,1438011959.447,48.0,8.0
20.762,8.889,70.349,0.0,0.0,0.0,3070656512.0,254021632.0,6732574720.0,1.25099278336e+11,54563.0,56047.0,0.0,204800.0,1438011960.447,0.0,4.0
12.552,3.877,83.572,0.0,0.0,0.0,3061198848.0,254021632.0,6732976128.0,1.25108334592e+11,99093.0,56318.0,214528.0,286720.0,1438011961.447,47.0,11.0
10.187,2.793,86.830,0.127,0.0,0.063,3164442624.0,254021632.0,6733246464.0,1.2500482048e+11,108733.0,60442.0,30385664.0,237568.0,1438011962.447,957.0,10.0
14.963,3.980,80.261,0.732,0.0,0.064,3317579776.0,254021632.0,6733987840.0,1.24850941952e+11,109639.0,80017.0,11124736.0,17121280.0,1438011963.447,5092.0,2347.0
9.445,0.983,89.540,0.0,0.0,0.032,3318714368.0,254021632.0,6734192640.0,1.2484960256e+11,107470.0,86147.0,107520.0,1437696.0,1438011964.447,24.0,6.0
10.976,1.914,86.981,0.128,0.0,0.0,3379654656.0,254021632.0,6734483456.0,1.24788371456e+11,46792.0,28174.0,9987072.0,4462080.0,1438011965.447,498.0,594.0
19.075,6.037,73.892,0.867,0.0,0.128,3666055168.0,254021632.0,6735183872.0,1.24501270528e+11,171016.0,122882.0,48425984.0,17127424.0,1438011966.446,5125.0,2349.0
13.368,3.085,83.001,0.450,0.0,0.096,3648929792.0,254021632.0,6735376384.0,1.24518203392e+11,284256.0,484414.0,3683840.0,4339200.0,1438011967.447,3452.0,591.0
9.984,1.440,88.512,0.032,0.0,0.032,3648090112.0,254021632.0,6735433728.0,1.24518985728e+11,121791.0,146357.0,32768.0,1441792.0,1438011968.446,4.0,269.0
8.910,1.673,89.321,0.0,0.0,0.096,3646607360.0,254021632.0,6735446016.0,1.24520456192e+11,147435.0,142353.0,0.0,99254272.0,1438011969.446,0.0,563.0
11.210,2.970,85.787,0.0,0.0,0.032,3648512000.0,254021632.0,6735876096.0,1.24518121472e+11,227014.0,249705.0,8192.0,2500608.0,1438011970.447,1.0,176.0
12.197,4.023,83.685,0.096,0.0,0.0,3648282624.0,254021632.0,6736818176.0,1.24517408768e+11,159356.0,195655.0,32768.0,4534272.0,1438011971.446,4.0,428.0
13.514,4.377,82.077,0.0,0.0,0.032,3650756608.0,254021632.0,6738673664.0,1.24513079296e+11,161210.0,155803.0,8192.0,1841152.0,1438011972.446,1.0,152.0
18.429,6.547,74.992,0.0,0.0,0.032,3659976704.0,254021632.0,6741270528.0,1.24501262336e+11,283845.0,224208.0,0.0,16384.0,1438011973.446,0.0,4.0
21.334,7.638,71.028,0.0,0.0,0.0,3668381696.0,254021632.0,6743040000.0,1.24491087872e+11,131947.0,88307.0,0.0,188416.0,1438011974.447,0.0,6.0
24.872,9.100,65.996,0.032,0.0,0.0,3692187648.0,254021632.0,6743552000.0,1.2446676992e+11,144477.0,142949.0,107008.0,278528.0,1438011975.446,23.0,16.0
22.169,7.230,70.601,0.0,0.0,0.0,3683717120.0,254021632.0,6743736320.0,1.24475056128e+11,179206.0,97486.0,512.0,0.0,1438011976.447,1.0,0.0
15.333,2.977,81.690,0.0,0.0,0.0,3674144768.0,254021632.0,6744145920.0,1.2448421888e+11,92295.0,49146.0,0.0,0.0,1438011977.446,0.0,0.0
14.042,3.053,82.744,0.129,0.0,0.032,3737874432.0,254021632.0,6744514560.0,1.24420120576e+11,157445.0,81921.0,9959936.0,4062720.0,1438011978.447,522.0,522.0
13.893,2.555,83.360,0.192,0.0,0.0,3750604800.0,254021632.0,6745378816.0,1.24406525952e+11,235827.0,138843.0,891392.0,681984.0,1438011979.446,1101.0,83.0
19.654,5.579,74.351,0.385,0.0,0.032,4030042112.0,254021632.0,6745608192.0,1.24126859264e+11,122504.0,121704.0,45738496.0,13504000.0,1438011980.446,1965.0,1657.0
19.712,3.584,75.776,0.832,0.0,0.096,4031049728.0,254021632.0,6746095616.0,1.24125364224e+11,306022.0,194594.0,6094336.0,8284160.0,1438011981.446,5546.0,1294.0
19.470,4.843,75.331,0.258,0.0,0.097,4261957632.0,254021632.0,6746542080.0,1.23894009856e+11,236122.0,170835.0,34407936.0,5252096.0,1438011982.446,1588.0,641.0
18.738,3.477,77.044,0.708,0.0,0.032,4274315264.0,254021632.0,6746931200.0,1.23881263104e+11,241685.0,285230.0,6953984.0,11889664.0,1438011983.447,4462.0,1721.0
16.230,2.296,81.442,0.0,0.0,0.032,4273737728.0,254021632.0,6746959872.0,1.23881811968e+11,267837.0,169986.0,8192.0,387072.0,1438011984.446,1.0,67.0
14.668,1.805,83.527,0.0,0.0,0.0,4270579712.0,254021632.0,6746968064.0,1.23884961792e+11,288055.0,142262.0,0.0,176640.0,1438011985.447,0.0,51.0
14.562,2.163,83.210,0.032,0.0,0.032,4269559808.0,254021632.0,6747021312.0,1.23885928448e+11,147568.0,78992.0,40960.0,1705472.0,1438011986.446,5.0,286.0
15.429,2.421,82.150,0.0,0.0,0.0,4268912640.0,254021632.0,6747021312.0,1.23886575616e+11,264683.0,115334.0,8192.0,374784.0,1438011987.446,1.0,69.0
13.468,1.929,84.507,0.032,0.0,0.064,4266934272.0,254021632.0,6747058176.0,1.2388851712e+11,195410.0,102260.0,24576.0,1087488.0,1438011988.447,3.0,202.0
13.861,1.971,84.136,0.0,0.0,0.032,4265062400.0,254021632.0,6747062272.0,1.23890384896e+11,124426.0,64948.0,0.0,10358784.0,1438011989.447,0.0,173.0
13.764,2.229,84.006,0.0,0.0,0.0,4262576128.0,254021632.0,6747062272.0,1.23892871168e+11,213220.0,108882.0,0.0,0.0,1438011990.447,0.0,0.0
16.187,2.583,81.197,0.0,0.0,0.033,4260143104.0,254021632.0,6747062272.0,1.23895304192e+11,195410.0,102228.0,0.0,0.0,1438011991.447,0.0,0.0
17.009,1.992,80.966,0.0,0.0,0.033,4259131392.0,254021632.0,6747066368.0,1.23896311808e+11,124426.0,64846.0,0.0,0.0,1438011992.447,0.0,0.0
16.179,1.722,82.099,0.0,0.0,0.0,4256493568.0,254021632.0,6747066368.0,1.23898949632e+11,213220.0,108796.0,0.0,159744.0,1438011993.446,0.0,2.0
16.228,2.797,80.911,0.0,0.0,0.065,4252254208.0,254021632.0,6747066368.0,1.23903188992e+11,195340.0,102594.0,0.0,0.0,1438011994.446,0.0,0.0
18.300,1.849,79.851,0.0,0.0,0.0,4251475968.0,254021632.0,6747066368.0,1.23903967232e+11,126094.0,67167.0,0.0,0.0,1438011995.447,0.0,0.0
16.694,2.176,81.098,0.0,0.0,0.032,4238647296.0,254021632.0,6747066368.0,1.23916795904e+11,213156.0,108796.0,0.0,0.0,1438011996.446,0.0,0.0
14.625,2.085,83.257,0.0,0.0,0.033,4235882496.0,254021632.0,6747066368.0,1.23919560704e+11,195410.0,102088.0,0.0,0.0,1438011997.446,0.0,0.0
13.533,1.704,84.732,0.0,0.0,0.032,4223004672.0,254021632.0,6747070464.0,1.23932434432e+11,124426.0,64846.0,0.0,0.0,1438011998.446,0.0,0.0
13.325,1.940,84.702,0.0,0.0,0.032,4221247488.0,254021632.0,6747070464.0,1.23934191616e+11,213156.0,108796.0,0.0,20480.0,1438011999.447,0.0,3.0
15.771,2.591,81.606,0.032,0.0,0.0,4218908672.0,254021632.0,6747070464.0,1.23936530432e+11,195410.0,102104.0,0.0,0.0,1438012000.446,0.0,0.0
16.422,2.383,81.162,0.0,0.0,0.033,4216909824.0,254021632.0,6747070464.0,1.2393852928e+11,124426.0,64846.0,0.0,0.0,1438012001.447,0.0,0.0
16.991,2.497,80.512,0.0,0.0,0.0,4216836096.0,254021632.0,6747070464.0,1.23938603008e+11,213156.0,108796.0,0.0,0.0,1438012002.446,0.0,0.0
15.397,2.237,82.334,0.0,0.0,0.032,4215566336.0,254021632.0,6747078656.0,1.23939864576e+11,195410.0,102088.0,0.0,0.0,1438012003.447,0.0,0.0
14.810,2.818,82.372,0.0,0.0,0.0,4214194176.0,254021632.0,6747078656.0,1.23941236736e+11,124426.0,64846.0,0.0,0.0,1438012004.447,0.0,0.0
14.747,2.065,83.156,0.0,0.0,0.032,4213612544.0,254021632.0,6747078656.0,1.23941818368e+11,214824.0,111117.0,0.0,16384.0,1438012005.447,0.0,2.0
15.749,2.074,82.145,0.0,0.0,0.032,4213329920.0,254021632.0,6747078656.0,1.23942100992e+11,195410.0,102104.0,0.0,0.0,1438012006.446,0.0,0.0
16.732,2.279,80.990,0.0,0.0,0.0,4212518912.0,254021632.0,6747078656.0,1.23942912e+11,124426.0,64846.0,0.0,0.0,1438012007.446,0.0,0.0
17.782,2.037,80.181,0.0,0.0,0.0,4213002240.0,254021632.0,6747078656.0,1.23942428672e+11,213156.0,108796.0,0.0,0.0,1438012008.446,0.0,0.0
16.586,2.300,81.082,0.0,0.0,0.032,4211572736.0,254021632.0,6747082752.0,1.2394385408e+11,195340.0,101970.0,0.0,0.0,1438012009.446,0.0,0.0
14.742,1.935,83.323,0.0,0.0,0.0,4210343936.0,254021632.0,6747082752.0,1.2394508288e+11,124486.0,64846.0,0.0,0.0,1438012010.447,0.0,0.0
15.158,2.844,81.965,0.0,0.0,0.032,4219617280.0,254021632.0,6747127808.0,1.2393576448e+11,215579.0,112791.0,24576.0,16384.0,1438012011.446,6.0,2.0
16.256,4.210,79.501,0.0,0.0,0.032,4217122816.0,254021632.0,6747205632.0,1.2393818112e+11,195703.0,102120.0,36864.0,0.0,1438012012.446,9.0,0.0
16.251,3.367,80.350,0.0,0.0,0.032,4223270912.0,254021632.0,6747279360.0,1.23931959296e+11,124659.0,64862.0,24576.0,0.0,1438012013.447,6.0,0.0
18.126,2.326,79.483,0.0,0.0,0.065,4222132224.0,254021632.0,6747406336.0,1.23932971008e+11,213156.0,108812.0,0.0,0.0,1438012014.447,0.0,0.0
16.574,2.410,80.983,0.0,0.0,0.033,4221349888.0,254021632.0,6747406336.0,1.23933753344e+11,327879.0,176479.0,0.0,0.0,1438012015.447,0.0,0.0
15.115,2.108,82.712,0.032,0.0,0.032,4219035648.0,254021632.0,6747410432.0,1.23936063488e+11,124420.0,64728.0,0.0,69632.0,1438012016.446,0.0,2.0
15.335,2.762,81.904,0.0,0.0,0.0,4215586816.0,254021632.0,6747410432.0,1.2393951232e+11,213022.0,108694.0,0.0,0.0,1438012017.447,0.0,0.0
14.574,1.887,83.539,0.0,0.0,0.0,4214054912.0,254021632.0,6747410432.0,1.23941044224e+11,195340.0,102578.0,0.0,0.0,1438012018.446,0.0,0.0
16.117,2.447,81.403,0.0,0.0,0.033,4212649984.0,254021632.0,6747414528.0,1.23942445056e+11,124426.0,64830.0,0.0,0.0,1438012019.446,0.0,0.0
15.086,2.428,82.486,0.0,0.0,0.0,4210688000.0,254021632.0,6747414528.0,1.2394440704e+11,213156.0,108796.0,0.0,8192.0,1438012020.446,0.0,2.0
16.199,2.417,81.352,0.0,0.0,0.033,4208902144.0,254021632.0,6747414528.0,1.23946192896e+11,195474.0,102104.0,0.0,0.0,1438012021.447,0.0,0.0
15.223,2.586,82.159,0.032,0.0,0.0,4207865856.0,254021632.0,6747418624.0,1.23947225088e+11,124426.0,64846.0,0.0,24576.0,1438012022.447,0.0,2.0
15.154,2.699,82.146,0.0,0.0,0.0,4205195264.0,254021632.0,6747418624.0,1.2394989568e+11,213220.0,108812.0,0.0,0.0,1438012023.446,0.0,0.0
15.957,2.160,81.883,0.0,0.0,0.0,4201672704.0,254021632.0,6747422720.0,1.23953414144e+11,195410.0,102088.0,0.0,0.0,1438012024.446,0.0,0.0
14.934,2.008,83.026,0.0,0.0,0.032,4199956480.0,254021632.0,6747422720.0,1.23955130368e+11,126024.0,67167.0,0.0,290816.0,1438012025.447,0.0,26.0
15.267,2.018,82.682,0.0,0.0,0.033,4197195776.0,254021632.0,6747422720.0,1.23957891072e+11,213220.0,108812.0,0.0,0.0,1438012026.447,0.0,0.0
15.198,2.096,82.706,0.0,0.0,0.0,4198047744.0,254021632.0,6747422720.0,1.23957039104e+11,195276.0,101970.0,0.0,69632.0,1438012027.447,0.0,2.0
16.510,1.950,81.540,0.0,0.0,0.0,4197482496.0,254021632.0,6747422720.0,1.23957604352e+11,124426.0,64862.0,0.0,0.0,1438012028.446,0.0,0.0
15.450,2.282,82.236,0.0,0.0,0.033,4196122624.0,254021632.0,6747426816.0,1.23958960128e+11,213156.0,108796.0,0.0,0.0,1438012029.446,0.0,0.0
15.410,2.113,82.477,0.0,0.0,0.0,4195696640.0,254021632.0,6747426816.0,1.23959386112e+11,195474.0,102088.0,0.0,0.0,1438012030.447,0.0,0.0
16.667,1.946,81.388,0.0,0.0,0.0,4195180544.0,254021632.0,6747426816.0,1.23959902208e+11,124362.0,64846.0,0.0,0.0,1438012031.446,0.0,0.0
16.180,2.562,81.226,0.0,0.0,0.032,4193677312.0,254021632.0,6747430912.0,1.23961401344e+11,213156.0,108796.0,0.0,0.0,1438012032.446,0.0,0.0
17.373,2.119,80.508,0.0,0.0,0.0,4192636928.0,254021632.0,6747435008.0,1.23962437632e+11,195410.0,102088.0,0.0,16384.0,1438012033.446,0.0,2.0
15.702,2.224,82.041,0.0,0.0,0.033,4192440320.0,254021632.0,6747435008.0,1.2396263424e+11,124490.0,64862.0,0.0,0.0,1438012034.447,0.0,0.0
14.908,2.097,82.995,0.0,0.0,0.0,4192026624.0,254021632.0,6747435008.0,1.23963047936e+11,214690.0,111117.0,0.0,0.0,1438012035.446,0.0,0.0
15.148,2.627,82.193,0.0,0.0,0.032,4191502336.0,254021632.0,6747435008.0,1.23963572224e+11,195410.0,102088.0,0.0,0.0,1438012036.446,0.0,0.0
14.161,1.581,84.194,0.032,0.0,0.032,4191125504.0,254021632.0,6747435008.0,1.23963949056e+11,124426.0,64846.0,0.0,0.0,1438012037.447,0.0,0.0
14.926,1.999,83.043,0.0,0.0,0.032,4190892032.0,254021632.0,6747439104.0,1.23964178432e+11,213220.0,108796.0,0.0,0.0,1438012038.446,0.0,0.0
16.099,2.356,81.545,0.0,0.0,0.0,4189974528.0,254021632.0,6747439104.0,1.23965095936e+11,195346.0,102088.0,0.0,16384.0,1438012039.446,0.0,2.0
16.457,2.069,81.474,0.0,0.0,0.0,4191879168.0,254021632.0,6747439104.0,1.23963191296e+11,124426.0,64862.0,0.0,0.0,1438012040.447,0.0,0.0
16.109,2.046,81.845,0.0,0.0,0.0,4191330304.0,254021632.0,6747439104.0,1.2396374016e+11,213546.0,110654.0,0.0,0.0,1438012041.446,0.0,0.0
15.165,2.430,82.404,0.0,0.0,0.0,4189544448.0,254021632.0,6747443200.0,1.2396552192e+11,195340.0,102578.0,0.0,0.0,1438012042.447,0.0,0.0
15.896,2.150,81.922,0.0,0.0,0.033,4188762112.0,254021632.0,6747443200.0,1.23966304256e+11,124636.0,64846.0,0.0,0.0,1438012043.446,0.0,0.0
16.030,2.416,81.521,0.0,0.0,0.033,4189405184.0,254021632.0,6747455488.0,1.23965648896e+11,213086.0,108678.0,0.0,0.0,1438012044.447,0.0,0.0
15.402,2.302,82.296,0.0,0.0,0.0,4188438528.0,254021632.0,6747455488.0,1.23966615552e+11,206634.0,112196.0,0.0,159744.0,1438012045.447,0.0,4.0
14.887,1.974,83.107,0.0,0.0,0.032,4187049984.0,254021632.0,6747455488.0,1.23968004096e+11,124420.0,64744.0,0.0,0.0,1438012046.446,0.0,0.0
17.272,2.560,80.169,0.0,0.0,0.0,4186959872.0,254021632.0,6747455488.0,1.23968094208e+11,213092.0,108796.0,0.0,0.0,1438012047.447,0.0,0.0
15.490,2.376,82.102,0.0,0.0,0.033,4186931200.0,254021632.0,6747455488.0,1.2396812288e+11,195410.0,102088.0,0.0,0.0,1438012048.447,0.0,0.0
16.661,2.180,81.158,0.0,0.0,0.0,4184920064.0,254021632.0,6747459584.0,1.2397012992e+11,124426.0,64846.0,0.0,0.0,1438012049.447,0.0,0.0
15.860,2.015,82.093,0.0,0.0,0.032,4183330816.0,254021632.0,6747459584.0,1.23971719168e+11,213220.0,108796.0,0.0,53248.0,1438012050.446,0.0,4.0
15.566,2.224,82.211,0.0,0.0,0.0,4181692416.0,254021632.0,6747459584.0,1.23973357568e+11,195410.0,102104.0,0.0,0.0,1438012051.446,0.0,0.0
16.580,2.526,80.861,0.0,0.0,0.032,4180119552.0,254021632.0,6747463680.0,1.23974926336e+11,124420.0,64728.0,0.0,0.0,1438012052.446,0.0,0.0
15.317,2.894,81.724,0.033,0.0,0.033,4179398656.0,254021632.0,6747463680.0,1.23975647232e+11,213092.0,108796.0,0.0,0.0,1438012053.447,0.0,0.0
16.835,2.084,81.049,0.0,0.0,0.033,4178989056.0,254021632.0,6747463680.0,1.23976056832e+11,195538.0,102088.0,0.0,0.0,1438012054.446,0.0,0.0
14.216,1.809,83.942,0.0,0.0,0.032,4178268160.0,254021632.0,6747463680.0,1.23976777728e+11,125960.0,67167.0,0.0,40960.0,1438012055.447,0.0,6.0
14.180,1.970,83.818,0.0,0.0,0.032,4177915904.0,254021632.0,6747463680.0,1.23977129984e+11,213220.0,108812.0,0.0,0.0,1438012056.446,0.0,0.0
14.327,2.301,83.339,0.0,0.0,0.032,4177514496.0,254021632.0,6747463680.0,1.23977531392e+11,195346.0,102088.0,0.0,0.0,1438012057.446,0.0,0.0
16.591,2.135,81.274,0.0,0.0,0.0,4177010688.0,254021632.0,6747467776.0,1.23978031104e+11,124490.0,64846.0,0.0,0.0,1438012058.446,0.0,0.0
16.694,2.788,80.486,0.0,0.0,0.032,4176842752.0,254021632.0,6747467776.0,1.2397819904e+11,213092.0,108796.0,0.0,0.0,1438012059.446,0.0,0.0
17.486,2.314,80.199,0.0,0.0,0.0,4175568896.0,254021632.0,6747467776.0,1.23979472896e+11,195410.0,102088.0,0.0,139264.0,1438012060.447,0.0,19.0
17.105,2.304,80.526,0.0,0.0,0.065,4175912960.0,254021632.0,6747467776.0,1.23979128832e+11,124356.0,64744.0,0.0,0.0,1438012061.446,0.0,0.0
15.109,2.214,82.677,0.0,0.0,0.0,4174385152.0,254021632.0,6747471872.0,1.23980652544e+11,213156.0,108796.0,0.0,0.0,1438012062.446,0.0,0.0
15.834,2.677,81.423,0.0,0.0,0.065,4174311424.0,254021632.0,6747475968.0,1.23980722176e+11,195410.0,102088.0,0.0,0.0,1438012063.447,0.0,0.0
16.656,2.110,81.234,0.0,0.0,0.0,4172681216.0,254021632.0,6747480064.0,1.23982348288e+11,124426.0,64846.0,0.0,0.0,1438012064.446,0.0,0.0
16.180,2.594,81.193,0.032,0.0,0.0,4172767232.0,254021632.0,6747480064.0,1.23982262272e+11,214754.0,111117.0,0.0,16384.0,1438012065.447,0.0,2.0
15.105,2.172,82.658,0.0,0.0,0.065,4172615680.0,254021632.0,6747480064.0,1.23982413824e+11,195942.0,102594.0,0.0,0.0,1438012066.446,0.0,0.0
15.013,1.881,83.106,0.0,0.0,0.0,4172488704.0,254021632.0,6747480064.0,1.239825408e+11,124729.0,64846.0,0.0,0.0,1438012067.446,0.0,0.0
15.387,2.365,82.248,0.0,0.0,0.0,4171177984.0,254021632.0,6747484160.0,1.23983847424e+11,213156.0,108796.0,0.0,0.0,1438012068.447,0.0,0.0
16.151,2.475,81.342,0.0,0.0,0.033,4169588736.0,254021632.0,6747484160.0,1.23985436672e+11,195410.0,102088.0,0.0,0.0,1438012069.447,0.0,0.0
16.144,2.876,80.948,0.0,0.0,0.033,4168593408.0,254021632.0,6747484160.0,1.23986432e+11,124725.0,64846.0,0.0,0.0,1438012070.446,0.0,0.0
14.387,2.194,83.419,0.0,0.0,0.0,4167954432.0,254021632.0,6747484160.0,1.23987070976e+11,215927.0,112791.0,0.0,16384.0,1438012071.446,0.0,2.0
13.935,2.226,83.806,0.0,0.0,0.032,4167192576.0,254021632.0,6747484160.0,1.23987832832e+11,195340.0,101986.0,0.0,0.0,1438012072.447,0.0,0.0
15.085,3.088,81.827,0.0,0.0,0.0,4173467648.0,254021632.0,6747533312.0,1.23981508608e+11,124636.0,64846.0,0.0,0.0,1438012073.446,0.0,0.0
16.070,3.711,80.187,0.0,0.0,0.032,4177330176.0,254021632.0,6747561984.0,1.23977617408e+11,213156.0,108796.0,0.0,0.0,1438012074.446,0.0,0.0
15.645,3.645,80.710,0.0,0.0,0.0,4177350656.0,254021632.0,6747594752.0,1.2397756416e+11,197008.0,104409.0,0.0,57344.0,1438012075.446,0.0,1.0
15.793,2.395,81.780,0.0,0.0,0.032,4176080896.0,254021632.0,6747713536.0,1.23978715136e+11,124356.0,64744.0,0.0,0.0,1438012076.446,0.0,0.0
16.607,2.752,80.641,0.0,0.0,0.0,4174487552.0,254021632.0,6747725824.0,1.23980296192e+11,401216.0,183424.0,0.0,32768.0,1438012077.447,0.0,2.0
17.645,2.387,79.935,0.0,0.0,0.032,4173168640.0,254021632.0,6748327936.0,1.23981012992e+11,199322.0,154370.0,0.0,0.0,1438012078.446,0.0,0.0
