"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
3.474,0.532,95.587,0.376,0.0,0.031,11135119360.0,381612032.0,13585657856.0,42410213376.0,59862.0,42642.0,0.0,712704.0,1438011781.352,0.0,30.0
10.472,1.258,85.377,2.767,0.0,0.126,11133890560.0,381612032.0,13585678336.0,42411421696.0,374916.0,140582.0,0.0,9342976.0,1438011782.352,0.0,272.0
7.912,1.005,88.980,2.009,0.0,0.094,11134844928.0,381612032.0,13585743872.0,42410401792.0,147401.0,78819.0,0.0,2314240.0,1438011783.352,0.0,169.0
19.100,2.720,75.649,2.157,0.0,0.375,11135483904.0,381612032.0,13585891328.0,42409615360.0,93174.0,50380.0,0.0,3465216.0,1438011784.352,0.0,209.0
9.696,1.506,86.665,2.008,0.0,0.126,11139518464.0,381612032.0,13586137088.0,42405335040.0,72461.0,40298.0,0.0,2863104.0,1438011785.352,0.0,164.0
12.723,1.813,82.838,2.438,0.0,0.188,11141316608.0,381612032.0,13586239488.0,42403434496.0,265578.0,136012.0,0.0,2977792.0,1438011786.352,0.0,195.0
8.614,1.132,88.211,1.918,0.0,0.126,11136024576.0,381612032.0,13586399232.0,42408566784.0,102576.0,83296.0,0.0,2023424.0,1438011787.352,0.0,157.0
12.795,1.544,83.297,2.143,0.0,0.221,11140210688.0,381612032.0,13586505728.0,42404274176.0,173332.0,140656.0,0.0,2478080.0,1438011788.352,0.0,155.0
1.907,0.406,97.374,0.281,0.0,0.031,11140210688.0,381612032.0,13586558976.0,42404220928.0,93254.0,79360.0,0.0,950272.0,1438011789.352,0.0,39.0
0.626,0.251,98.998,0.125,0.0,0.0,11141468160.0,381612032.0,13586558976.0,42402963456.0,17008.0,8343.0,0.0,430080.0,1438011790.352,0.0,18.0
0.846,0.219,98.840,0.094,0.0,0.0,11139883008.0,381612032.0,13586563072.0,42404544512.0,4868.0,6567.0,0.0,397312.0,1438011791.352,0.0,15.0
1.311,0.406,98.127,0.156,0.0,0.0,11139526656.0,381612032.0,13586575360.0,42404888576.0,10758.0,5472.0,0.0,1024000.0,1438011792.352,0.0,31.0
1.942,0.345,97.086,0.627,0.0,0.0,11139129344.0,381612032.0,13586595840.0,42405265408.0,8466.0,21460.0,0.0,790528.0,1438011793.352,0.0,82.0
4.687,0.723,94.118,0.409,0.0,0.063,11140567040.0,381612032.0,13586632704.0,42403790848.0,39967.0,32536.0,0.0,630784.0,1438011794.352,0.0,34.0
2.096,0.407,97.278,0.188,0.0,0.031,11138519040.0,381612032.0,13586632704.0,42405838848.0,52356.0,38806.0,0.0,360448.0,1438011795.352,0.0,11.0
3.349,0.407,96.182,0.063,0.0,0.0,11138068480.0,381612032.0,13586665472.0,42406256640.0,28479.0,54281.0,0.0,348160.0,1438011796.352,0.0,11.0
9.690,1.913,85.983,2.132,0.0,0.282,11141169152.0,381612032.0,13586731008.0,42403090432.0,278166.0,106662.0,0.0,2191360.0,1438011797.352,0.0,166.0
6.918,1.069,90.755,1.101,0.0,0.157,11140546560.0,381612032.0,13586812928.0,42403631104.0,47354.0,30372.0,0.0,2150400.0,1438011798.352,0.0,98.0
4.394,0.502,94.507,0.565,0.0,0.031,11141672960.0,381612032.0,13586878464.0,42402439168.0,45287.0,31341.0,0.0,1216512.0,1438011799.352,0.0,55.0
1.626,0.250,97.842,0.219,0.0,0.063,11138756608.0,381612032.0,13586878464.0,42405355520.0,28948.0,18520.0,0.0,782336.0,1438011800.352,0.0,35.0
0.501,0.188,99.217,0.094,0.0,0.0,11137937408.0,381612032.0,13586878464.0,42406174720.0,5477.0,758.0,0.0,413696.0,1438011801.352,0.0,12.0
0.940,0.188,98.307,0.564,0.0,0.0,11137359872.0,381612032.0,13586878464.0,42406752256.0,2251.0,1336.0,0.0,7655424.0,1438011802.352,0.0,138.0
0.971,0.251,98.684,0.094,0.0,0.0,11137212416.0,381612032.0,13586874368.0,42406903808.0,15604.0,18490.0,0.0,868352.0,1438011803.352,0.0,16.0
0.878,0.376,98.401,0.345,0.0,0.0,11136942080.0,381612032.0,13586882560.0,42407165952.0,2563.0,438.0,0.0,249856.0,1438011804.352,0.0,13.0
0.471,0.094,99.373,0.063,0.0,0.0,11135770624.0,381612032.0,13586898944.0,42408321024.0,5224.0,2106.0,0.0,180224.0,1438011805.352,0.0,10.0
0.470,0.125,99.374,0.031,0.0,0.0,11136712704.0,381612032.0,13586898944.0,42407378944.0,2216.0,438.0,0.0,131072.0,1438011806.352,0.0,8.0
0.752,0.251,98.872,0.125,0.0,0.0,11138338816.0,381612032.0,13586898944.0,42405752832.0,2563.0,438.0,0.0,163840.0,1438011807.352,0.0,13.0
0.625,0.219,99.094,0.062,0.0,0.0,11135754240.0,381612032.0,13586903040.0,42408333312.0,1869.0,438.0,0.0,1097728.0,1438011808.352,0.0,23.0
0.656,0.188,99.094,0.062,0.0,0.0,11135864832.0,381612032.0,13586903040.0,42408222720.0,2216.0,438.0,0.0,81920.0,1438011809.352,0.0,9.0
0.469,0.188,99.218,0.125,0.0,0.0,11135664128.0,381612032.0,13586907136.0,42408419328.0,2563.0,438.0,0.0,131072.0,1438011810.352,0.0,13.0
0.313,0.157,99.468,0.063,0.0,0.0,11135725568.0,381612032.0,13586907136.0,42408357888.0,1869.0,438.0,0.0,94208.0,1438011811.352,0.0,7.0
0.532,0.125,99.030,0.313,0.0,0.0,11134562304.0,381612032.0,13586907136.0,42409521152.0,2216.0,438.0,0.0,5652480.0,1438011812.352,0.0,89.0
0.407,0.188,99.155,0.250,0.0,0.0,11135070208.0,381612032.0,13586907136.0,42409013248.0,2633.0,556.0,0.0,1875968.0,1438011813.352,0.0,65.0
1.063,0.438,98.468,0.031,0.0,0.0,11133796352.0,381612032.0,13586907136.0,42410287104.0,1869.0,438.0,0.0,24576.0,1438011814.352,0.0,3.0
0.376,0.188,99.436,0.0,0.0,0.0,11132743680.0,381612032.0,13586907136.0,42411339776.0,4537.0,2106.0,0.0,40960.0,1438011815.352,0.0,3.0
0.407,0.188,99.406,0.0,0.0,0.0,11132645376.0,381612032.0,13586907136.0,42411438080.0,2563.0,438.0,0.0,0.0,1438011816.352,0.0,0.0
0.532,0.188,99.155,0.094,0.0,0.031,11132534784.0,381612032.0,13586931712.0,42411524096.0,1869.0,422.0,0.0,57344.0,1438011817.352,0.0,9.0
0.407,0.188,99.406,0.0,0.0,0.0,11132190720.0,381612032.0,13586931712.0,42411868160.0,2216.0,438.0,0.0,36864.0,1438011818.352,0.0,6.0
0.376,0.094,99.468,0.063,0.0,0.0,11131441152.0,381612032.0,13586931712.0,42412617728.0,2563.0,438.0,0.0,40960.0,1438011819.352,0.0,3.0
0.438,0.125,99.374,0.063,0.0,0.0,11130818560.0,381612032.0,13586935808.0,42413236224.0,2211.0,438.0,0.0,28672.0,1438011820.352,0.0,3.0
0.407,0.125,99.467,0.0,0.0,0.0,11130060800.0,381612032.0,13586935808.0,42413993984.0,2908.0,438.0,0.0,0.0,1438011821.352,0.0,0.0
0.376,0.094,99.530,0.0,0.0,0.0,11129573376.0,381612032.0,13586935808.0,42414481408.0,2563.0,422.0,0.0,0.0,1438011822.352,0.0,0.0
0.470,0.125,98.810,0.595,0.0,0.0,11130097664.0,381612032.0,13586935808.0,42413957120.0,1869.0,422.0,0.0,7360512.0,1438011823.352,0.0,166.0
0.847,0.251,98.840,0.063,0.0,0.0,11130208256.0,381612032.0,13586944000.0,42413838336.0,2216.0,438.0,0.0,36864.0,1438011824.352,0.0,3.0
0.438,0.157,99.342,0.063,0.0,0.0,11130535936.0,381612032.0,13586944000.0,42413510656.0,4884.0,2036.0,0.0,32768.0,1438011825.352,0.0,3.0
0.470,0.157,99.343,0.0,0.0,0.031,11130327040.0,381612032.0,13586944000.0,42413719552.0,2009.0,1266.0,0.0,0.0,1438011826.352,0.0,0.0
0.438,0.188,99.124,0.250,0.0,0.0,11128995840.0,381612032.0,13586948096.0,42415046656.0,2216.0,422.0,0.0,40960.0,1438011827.352,0.0,6.0
0.344,0.219,99.436,0.0,0.0,0.0,11128700928.0,381612032.0,13586948096.0,42415341568.0,2563.0,438.0,0.0,163840.0,1438011828.352,0.0,32.0
0.501,0.125,99.311,0.063,0.0,0.0,11128328192.0,381612032.0,13586948096.0,42415714304.0,2774.0,438.0,0.0,20480.0,1438011829.352,0.0,3.0
1.691,0.501,97.682,0.125,0.0,0.0,11130675200.0,381612032.0,13586952192.0,42413363200.0,55431.0,91018.0,0.0,40960.0,1438011830.352,0.0,6.0
0.407,0.188,99.311,0.063,0.0,0.031,11130294272.0,381612032.0,13586952192.0,42413744128.0,6622.0,2603.0,0.0,24576.0,1438011831.352,0.0,3.0
0.376,0.125,99.499,0.0,0.0,0.0,11129434112.0,381612032.0,13586952192.0,42414604288.0,1869.0,438.0,0.0,0.0,1438011832.352,0.0,0.0
0.439,0.094,98.935,0.533,0.0,0.0,11129245696.0,381612032.0,13586952192.0,42414792704.0,3121.0,422.0,0.0,1507328.0,1438011833.352,0.0,49.0
0.908,0.282,98.748,0.063,0.0,0.0,11128242176.0,381612032.0,13586956288.0,42415792128.0,2563.0,438.0,0.0,36864.0,1438011834.352,0.0,3.0
0.594,0.313,99.030,0.031,0.0,0.031,11128430592.0,381612032.0,13586968576.0,42415591424.0,4190.0,1966.0,0.0,40960.0,1438011835.352,0.0,3.0
0.469,0.156,99.374,0.0,0.0,0.0,11128291328.0,381612032.0,13586968576.0,42415730688.0,2216.0,438.0,0.0,0.0,1438011836.352,0.0,0.0
0.594,0.125,98.999,0.282,0.0,0.0,11128078336.0,381612032.0,13586968576.0,42415943680.0,2563.0,422.0,0.0,36864.0,1438011837.352,0.0,6.0
0.469,0.156,99.343,0.031,0.0,0.0,11127422976.0,381612032.0,13586972672.0,42416594944.0,1939.0,556.0,0.0,61440.0,1438011838.352,0.0,9.0
0.501,0.156,99.280,0.063,0.0,0.0,11127558144.0,381612032.0,13586972672.0,42416459776.0,2216.0,438.0,0.0,49152.0,1438011839.352,0.0,3.0
0.470,0.125,99.123,0.282,0.0,0.0,11127525376.0,381612032.0,13586972672.0,42416492544.0,2563.0,438.0,0.0,32768.0,1438011840.352,0.0,3.0
0.438,0.125,99.405,0.031,0.0,0.0,11127209984.0,381612032.0,13586980864.0,42416799744.0,1869.0,438.0,0.0,20480.0,1438011841.352,0.0,3.0
1.786,0.501,97.650,0.063,0.0,0.0,11126988800.0,381612032.0,13587005440.0,42416996352.0,2515.0,438.0,0.0,28672.0,1438011842.352,0.0,3.0
0.439,0.125,98.997,0.439,0.0,0.0,11127992320.0,381612032.0,13587062784.0,42415935488.0,3169.0,438.0,0.0,1236992.0,1438011843.352,0.0,57.0
1.064,0.219,98.403,0.313,0.0,0.0,11127988224.0,381612032.0,13587124224.0,42415878144.0,1869.0,438.0,0.0,40960.0,1438011844.352,0.0,6.0
0.470,0.157,99.311,0.063,0.0,0.0,11127820288.0,381612032.0,13587132416.0,42416037888.0,4537.0,2036.0,0.0,45056.0,1438011845.352,0.0,3.0
0.376,0.094,99.530,0.0,0.0,0.0,11127472128.0,381612032.0,13587132416.0,42416386048.0,2563.0,438.0,0.0,0.0,1438011846.352,0.0,0.0
0.688,0.156,99.062,0.094,0.0,0.0,11127885824.0,381612032.0,13587132416.0,42415972352.0,1869.0,422.0,0.0,57344.0,1438011847.352,0.0,9.0
0.562,0.250,99.157,0.031,0.0,0.0,11128459264.0,381612032.0,13587132416.0,42415398912.0,2216.0,438.0,0.0,0.0,1438011848.352,0.0,0.0
0.594,0.094,99.250,0.063,0.0,0.0,11128459264.0,381612032.0,13587132416.0,42415398912.0,2563.0,422.0,0.0,20480.0,1438011849.352,0.0,3.0
0.532,0.094,99.280,0.094,0.0,0.0,11127955456.0,381612032.0,13587136512.0,42415898624.0,2009.0,1266.0,0.0,24576.0,1438011850.352,0.0,3.0
0.345,0.125,99.530,0.0,0.0,0.0,11127476224.0,381612032.0,13587136512.0,42416377856.0,2216.0,438.0,0.0,0.0,1438011851.352,0.0,0.0
0.407,0.219,99.374,0.0,0.0,0.0,11128213504.0,381612032.0,13587136512.0,42415640576.0,2563.0,422.0,0.0,0.0,1438011852.352,0.0,0.0
0.344,0.250,99.217,0.188,0.0,0.0,11127578624.0,381612032.0,13587136512.0,42416275456.0,1869.0,422.0,0.0,786432.0,1438011853.352,0.0,29.0
0.814,0.407,98.716,0.063,0.0,0.0,11124989952.0,381612032.0,13587140608.0,42418860032.0,2216.0,438.0,0.0,24576.0,1438011854.352,0.0,3.0
0.501,0.125,99.280,0.094,0.0,0.0,11123699712.0,381612032.0,13587144704.0,42420146176.0,4884.0,1966.0,0.0,32768.0,1438011855.352,0.0,3.0
0.470,0.125,99.405,0.0,0.0,0.0,11121524736.0,381612032.0,13587144704.0,42422321152.0,1869.0,438.0,0.0,0.0,1438011856.352,0.0,0.0
0.500,0.156,99.250,0.094,0.0,0.0,11120738304.0,381612032.0,13587144704.0,42423107584.0,2216.0,422.0,0.0,36864.0,1438011857.352,0.0,6.0
0.563,0.094,99.343,0.0,0.0,0.0,11122024448.0,381612032.0,13587144704.0,42421821440.0,2862.0,438.0,0.0,0.0,1438011858.352,0.0,0.0
0.282,0.094,99.498,0.126,0.0,0.0,11124121600.0,381612032.0,13587144704.0,42419724288.0,2475.0,422.0,0.0,20480.0,1438011859.352,0.0,3.0
0.376,0.125,99.436,0.063,0.0,0.0,11123576832.0,381612032.0,13587152896.0,42420260864.0,2320.0,438.0,0.0,28672.0,1438011860.352,0.0,3.0
0.469,0.219,99.280,0.031,0.0,0.0,11121479680.0,381612032.0,13587152896.0,42422358016.0,4653.0,828.0,0.0,20480.0,1438011861.352,0.0,3.0
0.500,0.156,99.343,0.0,0.0,0.0,11120599040.0,381612032.0,13587152896.0,42423238656.0,1869.0,438.0,0.0,0.0,1438011862.352,0.0,0.0
0.469,0.188,99.187,0.156,0.0,0.0,11120238592.0,381612032.0,13587152896.0,42423599104.0,2216.0,422.0,0.0,692224.0,1438011863.352,0.0,28.0
1.189,0.469,98.217,0.094,0.0,0.031,11123478528.0,381612032.0,13587156992.0,42420355072.0,2563.0,438.0,0.0,28672.0,1438011864.352,0.0,3.0
1.032,0.188,98.562,0.219,0.0,0.0,11123486720.0,381612032.0,13587161088.0,42420342784.0,19545.0,80189.0,0.0,81920.0,1438011865.352,0.0,6.0
0.469,0.125,99.374,0.031,0.0,0.0,11123798016.0,381612032.0,13587161088.0,42420031488.0,2216.0,438.0,0.0,0.0,1438011866.352,0.0,0.0
0.751,0.282,98.842,0.125,0.0,0.0,11121823744.0,381612032.0,13587161088.0,42422005760.0,2563.0,422.0,0.0,49152.0,1438011867.352,0.0,6.0
0.687,0.281,99.001,0.031,0.0,0.0,11124027392.0,381612032.0,13587161088.0,42419802112.0,1869.0,438.0,0.0,20480.0,1438011868.352,0.0,3.0
0.470,0.188,99.311,0.031,0.0,0.0,11125972992.0,381612032.0,13587165184.0,42417852416.0,2286.0,556.0,0.0,24576.0,1438011869.352,0.0,3.0
0.469,0.156,99.249,0.125,0.0,0.0,11125809152.0,381612032.0,13587165184.0,42418016256.0,2563.0,438.0,0.0,49152.0,1438011870.352,0.0,6.0
0.439,0.094,99.467,0.0,0.0,0.0,11127377920.0,381612032.0,13587169280.0,42416443392.0,1869.0,438.0,0.0,0.0,1438011871.352,0.0,0.0
0.532,0.094,99.343,0.031,0.0,0.0,11126616064.0,381612032.0,13587169280.0,42417205248.0,2216.0,422.0,0.0,0.0,1438011872.352,0.0,0.0
0.407,0.125,99.060,0.407,0.0,0.0,11124002816.0,381612032.0,13587169280.0,42419818496.0,2563.0,422.0,0.0,1318912.0,1438011873.352,0.0,78.0
