2555;5;kvm;10;kvm;20;kvm;30;kvm
2568;5;kvm;10;kvm;20;kvm;30;kvm
2627;5;kvm;10;kvm;20;kvm;30;kvm
2576;5;kvm;10;kvm;20;kvm;30;kvm
2322;5;kvm;10;kvm;20;kvm;30;kvm
4188;10;kvm;20;kvm;30;kvm
4108;10;kvm;20;kvm;30;kvm
4190;10;kvm;20;kvm;30;kvm
4080;10;kvm;20;kvm;30;kvm
4087;10;kvm;20;kvm;30;kvm
7256;20;kvm;30;kvm
7479;20;kvm;30;kvm
7644;20;kvm;30;kvm
7579;20;kvm;30;kvm
7612;20;kvm;30;kvm
10903;30;kvm
10513;30;kvm
10701;30;kvm
10103;30;kvm
10053;30;kvm
