2468;5;osv;10;osv;20;osv;30;osv
2379;5;osv;10;osv;20;osv;30;osv
2446;5;osv;10;osv;20;osv;30;osv
2500;5;osv;10;osv;20;osv;30;osv
2383;5;osv;10;osv;20;osv;30;osv
4121;10;osv;20;osv;30;osv
3891;10;osv;20;osv;30;osv
4089;10;osv;20;osv;30;osv
3885;10;osv;20;osv;30;osv
4016;10;osv;20;osv;30;osv
7132;20;osv;30;osv
7749;20;osv;30;osv
6893;20;osv;30;osv
7178;20;osv;30;osv
7325;20;osv;30;osv
10358;30;osv
10431;30;osv
10237;30;osv
10444;30;osv
10385;30;osv
