222.670166016
217.360107422
236.04296875
230.280761719
246.855957031
306.571044922
243.780273438
248.612792969
229.257080078
185.612060547
237.156982422
228.757080078
212.625976562
227.698974609
131.267089844
138.321289062
223.798095703
240.479980469
221.753173828
239.054931641
243.590332031
241.551025391
251.347167969
201.561035156
204.002929688
212.765869141
213.376953125
236.619140625
227.060791016
221.435058594
114.903076172
308.768066406
253.218017578
228.231933594
241.395751953
130.578125
237.791015625
220.399902344
224.642089844
236.433105469
285.366943359
263.732910156
229.587890625
247.056884766
228.847167969
194.299072266
234.899902344
244.200927734
225.66796875
200.969970703
151.941162109
