total_time;spawn_time;image_time;instance_time;concurrent_instances
15863;10149;789;5115;10
16350;9516;1665;4420;10
16388;10059;1675;4689;10
16625;9651;1670;4455;10
16801;10254;1201;5180;10
16697;10357;1268;5068;10
17139;10383;953;5445;10
17081;10015;1471;4850;10
17318;10239;1453;4935;10
17359;9818;1642;4655;10
