18250.00;7309
21900.00;2251
15740.00;10874
18700.00;7383
23160.00;2467
22660.00;2452
23140.00;2256
18960.00;7651
22600.00;2321
23540.00;2112
21370.00;2574
15750.00;10641
21080.00;2571
21100.00;2350
17710.00;8002
23040.00;2426
16870.00;8010
16940.00;10714
15650.00;10649
15620.00;10614
