"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
14.326,2.240,81.130,1.925,0.0,0.379,11082354688.0,381603840.0,13461233664.0,42587410432.0,75857.0,48584.0,0.0,2838528.0,1438010206.596,0.0,170.0
9.512,1.512,86.362,2.362,0.0,0.252,11082137600.0,381603840.0,13461389312.0,42587471872.0,116463.0,60396.0,0.0,2519040.0,1438010207.596,0.0,192.0
11.094,1.359,85.114,2.181,0.0,0.253,11080122368.0,381603840.0,13461499904.0,42589376512.0,210165.0,117627.0,0.0,3178496.0,1438010208.596,0.0,179.0
10.406,1.352,86.262,1.792,0.0,0.189,11077369856.0,381603840.0,13461688320.0,42591940608.0,77892.0,85729.0,0.0,2146304.0,1438010209.596,0.0,143.0
5.106,0.756,93.098,1.009,0.0,0.032,11076141056.0,381603840.0,13461757952.0,42593099776.0,139696.0,127279.0,0.0,1265664.0,1438010210.596,0.0,77.0
0.534,0.126,99.278,0.063,0.0,0.0,11074867200.0,381603840.0,13461774336.0,42594357248.0,28881.0,33261.0,0.0,532480.0,1438010211.596,0.0,13.0
0.689,0.282,98.873,0.157,0.0,0.0,11075268608.0,381603840.0,13461782528.0,42593947648.0,18977.0,10341.0,0.0,483328.0,1438010212.596,0.0,16.0
1.284,0.282,98.247,0.157,0.0,0.031,11073773568.0,381603840.0,13461786624.0,42595438592.0,15815.0,10667.0,0.0,438272.0,1438010213.596,0.0,17.0
1.348,0.313,98.151,0.125,0.0,0.063,11073064960.0,381603840.0,13461827584.0,42596106240.0,10960.0,8274.0,0.0,417792.0,1438010214.596,0.0,12.0
2.854,0.533,96.393,0.157,0.0,0.063,11073720320.0,381603840.0,13461856256.0,42595422208.0,33657.0,19258.0,0.0,442368.0,1438010215.596,0.0,18.0
3.201,0.596,95.921,0.282,0.0,0.0,11073572864.0,381603840.0,13461864448.0,42595561472.0,111968.0,67490.0,0.0,569344.0,1438010216.596,0.0,31.0
2.793,0.565,95.951,0.659,0.0,0.031,11073036288.0,381603840.0,13461880832.0,42596081664.0,66535.0,42686.0,0.0,872448.0,1438010217.596,0.0,51.0
2.449,0.471,95.950,1.099,0.0,0.031,11073175552.0,381603840.0,13461909504.0,42595913728.0,53357.0,36826.0,0.0,6254592.0,1438010218.596,0.0,121.0
1.566,0.282,97.744,0.407,0.0,0.0,11073392640.0,381603840.0,13461913600.0,42595692544.0,13537.0,66865.0,0.0,1724416.0,1438010219.596,0.0,56.0
1.376,0.188,98.186,0.250,0.0,0.0,11073011712.0,381603840.0,13461954560.0,42596032512.0,9974.0,23945.0,0.0,270336.0,1438010220.596,0.0,20.0
4.258,0.751,94.521,0.438,0.0,0.031,11074387968.0,381603840.0,13461958656.0,42594652160.0,24499.0,18239.0,0.0,1282048.0,1438010221.596,0.0,52.0
10.654,1.697,85.198,2.263,0.0,0.189,11077378048.0,381603840.0,13462036480.0,42591584256.0,226438.0,117358.0,0.0,2293760.0,1438010222.596,0.0,167.0
4.293,0.783,94.171,0.627,0.0,0.125,11078483968.0,381603840.0,13462110208.0,42590404608.0,74728.0,45502.0,0.0,1327104.0,1438010223.596,0.0,57.0
3.790,0.626,95.052,0.470,0.0,0.063,11077640192.0,381603840.0,13462163456.0,42591195136.0,55612.0,37410.0,0.0,987136.0,1438010224.596,0.0,48.0
0.407,0.157,99.311,0.125,0.0,0.0,11077689344.0,381603840.0,13462167552.0,42591141888.0,12520.0,7852.0,0.0,487424.0,1438010225.596,0.0,15.0
0.501,0.157,99.217,0.125,0.0,0.0,11077664768.0,381603840.0,13462167552.0,42591166464.0,3634.0,438.0,0.0,1576960.0,1438010226.596,0.0,65.0
0.533,0.188,99.091,0.188,0.0,0.0,11077791744.0,381603840.0,13462167552.0,42591039488.0,2886.0,438.0,0.0,258048.0,1438010227.596,0.0,15.0
0.564,0.188,98.966,0.282,0.0,0.0,11076472832.0,381603840.0,13462167552.0,42592358400.0,2902.0,438.0,0.0,221184.0,1438010228.596,0.0,12.0
0.470,0.251,98.810,0.470,0.0,0.0,11075723264.0,381603840.0,13462167552.0,42593107968.0,2258.0,438.0,0.0,7458816.0,1438010229.596,0.0,156.0
0.407,0.188,98.591,0.814,0.0,0.0,11075756032.0,381603840.0,13462171648.0,42593071104.0,530.0,438.0,0.0,6721536.0,1438010230.596,0.0,135.0
0.439,0.094,99.153,0.314,0.0,0.0,11072663552.0,381603840.0,13462175744.0,42596159488.0,1952.0,674.0,0.0,3461120.0,1438010231.596,0.0,85.0
0.438,0.250,99.124,0.188,0.0,0.0,11072372736.0,381603840.0,13462175744.0,42596450304.0,3312.0,4408.0,0.0,24576.0,1438010232.596,0.0,3.0
0.376,0.157,99.436,0.031,0.0,0.0,11071926272.0,381603840.0,13462175744.0,42596896768.0,3194.0,438.0,0.0,20480.0,1438010233.596,0.0,3.0
0.753,0.345,98.807,0.063,0.0,0.031,11070840832.0,381603840.0,13462179840.0,42597978112.0,4711.0,1966.0,0.0,24576.0,1438010234.596,0.0,3.0
0.562,0.156,99.282,0.0,0.0,0.0,11066970112.0,381603840.0,13462188032.0,42601840640.0,1862.0,438.0,0.0,0.0,1438010235.596,0.0,0.0
0.345,0.188,99.467,0.0,0.0,0.0,11063922688.0,381603840.0,13462188032.0,42604888064.0,1314.0,422.0,0.0,290816.0,1438010236.596,0.0,5.0
0.532,0.156,99.187,0.125,0.0,0.0,11063414784.0,381603840.0,13462188032.0,42605395968.0,1322.0,438.0,0.0,73728.0,1438010237.596,0.0,6.0
0.282,0.219,99.342,0.157,0.0,0.0,11062923264.0,381603840.0,13462188032.0,42605887488.0,6638.0,438.0,0.0,20480.0,1438010238.596,0.0,3.0
0.345,0.094,99.561,0.0,0.0,0.0,11062382592.0,381603840.0,13462188032.0,42606428160.0,3082.0,438.0,0.0,0.0,1438010239.596,0.0,0.0
0.501,0.125,99.312,0.063,0.0,0.0,11061190656.0,381603840.0,13462192128.0,42607616000.0,3922.0,422.0,0.0,24576.0,1438010240.596,0.0,3.0
0.345,0.188,99.436,0.031,0.0,0.0,11061026816.0,381603840.0,13462192128.0,42607779840.0,4764.0,758.0,0.0,73728.0,1438010241.596,0.0,4.0
0.344,0.157,99.249,0.250,0.0,0.0,11060842496.0,381603840.0,13462192128.0,42607964160.0,1322.0,438.0,0.0,770048.0,1438010242.596,0.0,28.0
0.439,0.094,99.373,0.094,0.0,0.0,11060064256.0,381603840.0,13462196224.0,42608738304.0,754.0,438.0,0.0,20480.0,1438010243.596,0.0,3.0
2.285,0.626,96.964,0.094,0.0,0.031,11063451648.0,381603840.0,13462200320.0,42605346816.0,4655.0,3379.0,0.0,24576.0,1438010244.596,0.0,3.0
0.722,0.220,99.027,0.0,0.0,0.031,11063689216.0,381603840.0,13462208512.0,42605101056.0,73687.0,131474.0,0.0,36864.0,1438010245.596,0.0,3.0
0.721,0.251,98.966,0.063,0.0,0.0,11065872384.0,381603840.0,13462208512.0,42602917888.0,600.0,556.0,0.0,262144.0,1438010246.596,0.0,38.0
0.501,0.094,99.279,0.125,0.0,0.0,11064565760.0,381603840.0,13462212608.0,42604220416.0,5213.0,2331.0,0.0,143360.0,1438010247.596,0.0,9.0
0.470,0.063,99.404,0.063,0.0,0.0,11064336384.0,381603840.0,13462212608.0,42604449792.0,1422.0,438.0,0.0,20480.0,1438010248.596,0.0,3.0
0.563,0.188,99.249,0.0,0.0,0.0,11063373824.0,381603840.0,13462212608.0,42605412352.0,1892.0,556.0,0.0,0.0,1438010249.596,0.0,0.0
0.376,0.125,99.436,0.063,0.0,0.0,11062849536.0,381603840.0,13462212608.0,42605936640.0,2020.0,540.0,0.0,45056.0,1438010250.596,0.0,6.0
0.407,0.094,99.499,0.0,0.0,0.0,11061690368.0,381603840.0,13462216704.0,42607091712.0,530.0,438.0,0.0,0.0,1438010251.596,0.0,0.0
0.438,0.157,99.155,0.250,0.0,0.0,11062292480.0,381603840.0,13462216704.0,42606489600.0,530.0,422.0,0.0,884736.0,1438010252.596,0.0,34.0
0.532,0.188,99.186,0.094,0.0,0.0,11061571584.0,381603840.0,13462216704.0,42607210496.0,926.0,438.0,0.0,36864.0,1438010253.596,0.0,6.0
1.094,0.312,98.531,0.062,0.0,0.0,11060715520.0,381603840.0,13462220800.0,42608062464.0,3643.0,2036.0,0.0,24576.0,1438010254.596,0.0,3.0
0.469,0.094,99.437,0.0,0.0,0.0,11061055488.0,381603840.0,13462233088.0,42607710208.0,1295.0,556.0,0.0,0.0,1438010255.596,0.0,0.0
0.563,0.219,99.124,0.063,0.0,0.031,11060174848.0,381603840.0,13462233088.0,42608590848.0,1928.0,422.0,0.0,40960.0,1438010256.596,0.0,3.0
0.501,0.156,99.186,0.156,0.0,0.0,11059462144.0,381603840.0,13462233088.0,42609303552.0,2510.0,438.0,0.0,36864.0,1438010257.596,0.0,6.0
0.563,0.156,99.218,0.063,0.0,0.0,11058819072.0,381603840.0,13462233088.0,42609946624.0,1718.0,438.0,0.0,20480.0,1438010258.596,0.0,3.0
0.500,0.125,99.375,0.0,0.0,0.0,11058581504.0,381603840.0,13462233088.0,42610184192.0,829.0,438.0,0.0,0.0,1438010259.596,0.0,0.0
1.819,0.345,97.648,0.157,0.0,0.031,11057979392.0,381603840.0,13462274048.0,42610745344.0,2324.0,422.0,0.0,49152.0,1438010260.596,0.0,6.0
0.314,0.094,99.592,0.0,0.0,0.0,11058663424.0,381603840.0,13462347776.0,42609987584.0,134.0,438.0,0.0,0.0,1438010261.596,0.0,0.0
0.345,0.063,99.530,0.063,0.0,0.0,11058495488.0,381603840.0,13462368256.0,42610135040.0,530.0,422.0,0.0,495616.0,1438010262.596,0.0,10.0
0.594,0.156,99.093,0.156,0.0,0.0,11057541120.0,381603840.0,13462376448.0,42611081216.0,530.0,438.0,0.0,376832.0,1438010263.596,0.0,25.0
0.814,0.313,98.810,0.063,0.0,0.0,11057594368.0,381603840.0,13462376448.0,42611027968.0,2851.0,2036.0,0.0,24576.0,1438010264.596,0.0,3.0
0.531,0.219,99.250,0.0,0.0,0.0,11057135616.0,381603840.0,13462396928.0,42611466240.0,2114.0,438.0,0.0,0.0,1438010265.596,0.0,0.0
0.532,0.094,99.374,0.0,0.0,0.0,11056832512.0,381603840.0,13462396928.0,42611769344.0,1322.0,422.0,0.0,0.0,1438010266.596,0.0,0.0
0.438,0.157,99.249,0.157,0.0,0.0,11056095232.0,381603840.0,13462396928.0,42612506624.0,926.0,422.0,0.0,53248.0,1438010267.596,0.0,6.0
0.501,0.188,99.217,0.094,0.0,0.0,11055230976.0,381603840.0,13462396928.0,42613370880.0,1575.0,1266.0,0.0,24576.0,1438010268.596,0.0,3.0
0.407,0.125,99.468,0.0,0.0,0.0,11055640576.0,381603840.0,13462396928.0,42612961280.0,926.0,438.0,0.0,0.0,1438010269.595,0.0,0.0
0.375,0.125,99.406,0.094,0.0,0.0,11055796224.0,381603840.0,13462401024.0,42612801536.0,530.0,422.0,0.0,24576.0,1438010270.596,0.0,3.0
0.532,0.125,99.280,0.063,0.0,0.0,11055398912.0,381603840.0,13462401024.0,42613198848.0,2784.0,828.0,0.0,20480.0,1438010271.596,0.0,3.0
0.438,0.031,99.405,0.125,0.0,0.0,11055669248.0,381603840.0,13462401024.0,42612928512.0,1440.0,508.0,0.0,24576.0,1438010272.596,0.0,3.0
0.594,0.156,99.030,0.219,0.0,0.0,11054682112.0,381603840.0,13462401024.0,42613915648.0,530.0,438.0,0.0,684032.0,1438010273.596,0.0,30.0
0.877,0.188,98.841,0.063,0.0,0.031,11055067136.0,381603840.0,13462405120.0,42613526528.0,3643.0,1966.0,0.0,24576.0,1438010274.596,0.0,3.0
0.657,0.125,99.218,0.0,0.0,0.0,11053826048.0,381603840.0,13462409216.0,42614763520.0,926.0,438.0,0.0,0.0,1438010275.596,0.0,0.0
0.625,0.219,98.938,0.219,0.0,0.0,11054055424.0,381603840.0,13462409216.0,42614534144.0,6586.0,52079.0,0.0,348160.0,1438010276.596,0.0,41.0
2.753,0.407,96.622,0.188,0.0,0.031,11056640000.0,381603840.0,13462441984.0,42611916800.0,2289.0,4834.0,0.0,290816.0,1438010277.596,0.0,18.0
1.752,0.438,96.339,1.408,0.0,0.063,11058233344.0,381603840.0,13462470656.0,42610294784.0,55180.0,57160.0,0.0,995328.0,1438010278.596,0.0,154.0
5.255,0.755,91.630,2.171,0.0,0.189,11060707328.0,381603840.0,13462499328.0,42607792128.0,388886.0,7808.0,0.0,1851392.0,1438010279.596,0.0,177.0
3.662,0.689,93.052,2.379,0.0,0.219,11060850688.0,381603840.0,13462573056.0,42607575040.0,232703.0,4852.0,0.0,2142208.0,1438010280.596,0.0,215.0
3.409,0.626,93.275,2.596,0.0,0.094,11084791808.0,381603840.0,13462614016.0,42583592960.0,113939.0,13431.0,0.0,1298432.0,1438010281.596,0.0,181.0
4.998,0.660,92.015,2.201,0.0,0.126,11071868928.0,381603840.0,13462667264.0,42596462592.0,509688.0,8996.0,0.0,1454080.0,1438010282.596,0.0,175.0
2.753,0.563,93.961,2.660,0.0,0.063,11071348736.0,381603840.0,13462728704.0,42596921344.0,158310.0,8724.0,0.0,8552448.0,1438010283.596,0.0,310.0
1.879,0.376,96.618,1.127,0.0,0.0,11071492096.0,381603840.0,13462769664.0,42596737024.0,3247.0,2036.0,0.0,798720.0,1438010284.596,0.0,123.0
0.500,0.281,99.188,0.031,0.0,0.0,11071045632.0,381603840.0,13462769664.0,42597183488.0,1039.0,438.0,0.0,94208.0,1438010285.596,0.0,7.0
0.564,0.063,99.311,0.063,0.0,0.0,11071127552.0,381603840.0,13462786048.0,42597085184.0,926.0,438.0,0.0,81920.0,1438010286.596,0.0,9.0
0.501,0.156,99.155,0.156,0.0,0.031,11070906368.0,381603840.0,13462786048.0,42597306368.0,926.0,438.0,0.0,126976.0,1438010287.596,0.0,13.0
0.655,0.312,98.939,0.094,0.0,0.0,11070083072.0,381603840.0,13462786048.0,42598129664.0,1322.0,438.0,0.0,110592.0,1438010288.596,0.0,10.0
0.469,0.156,99.343,0.031,0.0,0.0,11070210048.0,381603840.0,13462786048.0,42598002688.0,926.0,438.0,0.0,65536.0,1438010289.596,0.0,6.0
0.469,0.125,99.312,0.094,0.0,0.0,11070304256.0,381603840.0,13462786048.0,42597908480.0,926.0,438.0,0.0,110592.0,1438010290.596,0.0,10.0
0.470,0.125,99.374,0.031,0.0,0.0,11069341696.0,381603840.0,13462790144.0,42598866944.0,996.0,556.0,0.0,61440.0,1438010291.596,0.0,6.0
0.469,0.125,99.187,0.219,0.0,0.0,11068633088.0,381603840.0,13462794240.0,42599571456.0,1462.0,1266.0,0.0,77824.0,1438010292.596,0.0,9.0
0.594,0.219,98.592,0.594,0.0,0.0,11069636608.0,381603840.0,13462794240.0,42598567936.0,1322.0,438.0,0.0,6279168.0,1438010293.596,0.0,183.0
0.782,0.219,98.936,0.063,0.0,0.0,11069558784.0,381603840.0,13462798336.0,42598641664.0,3247.0,1966.0,0.0,20480.0,1438010294.596,0.0,3.0
0.407,0.125,99.468,0.0,0.0,0.0,11069403136.0,381603840.0,13462810624.0,42598785024.0,926.0,438.0,0.0,0.0,1438010295.596,0.0,0.0
0.469,0.125,99.406,0.0,0.0,0.0,11067944960.0,381603840.0,13462810624.0,42600243200.0,530.0,422.0,0.0,0.0,1438010296.596,0.0,0.0
0.718,0.156,99.001,0.125,0.0,0.0,11068260352.0,381603840.0,13462810624.0,42599927808.0,926.0,422.0,0.0,53248.0,1438010297.596,0.0,6.0
0.562,0.219,99.156,0.062,0.0,0.0,11067179008.0,381603840.0,13462810624.0,42601009152.0,530.0,438.0,0.0,20480.0,1438010298.596,0.0,3.0
0.438,0.094,99.437,0.031,0.0,0.0,11066859520.0,381603840.0,13462810624.0,42601328640.0,530.0,438.0,0.0,0.0,1438010299.596,0.0,0.0
0.501,0.063,99.218,0.219,0.0,0.0,11066454016.0,381603840.0,13462814720.0,42601730048.0,1788.0,540.0,0.0,24576.0,1438010300.596,0.0,3.0
0.407,0.125,99.373,0.094,0.0,0.0,11066499072.0,381603840.0,13462814720.0,42601684992.0,2388.0,758.0,0.0,20480.0,1438010301.596,0.0,3.0
0.532,0.094,99.375,0.0,0.0,0.0,11066851328.0,381603840.0,13462814720.0,42601332736.0,1718.0,438.0,0.0,24576.0,1438010302.596,0.0,3.0
0.500,0.250,99.093,0.156,0.0,0.0,11066130432.0,381603840.0,13462818816.0,42602049536.0,926.0,438.0,0.0,626688.0,1438010303.596,0.0,22.0
0.907,0.250,98.749,0.094,0.0,0.0,11065790464.0,381603840.0,13462822912.0,42602385408.0,3247.0,2036.0,0.0,81920.0,1438010304.596,0.0,9.0
1.912,0.501,97.524,0.031,0.0,0.031,11067133952.0,381603840.0,13462822912.0,42601041920.0,2931.0,828.0,0.0,40960.0,1438010305.596,0.0,3.0
0.846,0.188,98.966,0.0,0.0,0.0,11069763584.0,381603840.0,13462822912.0,42598412288.0,71386.0,130978.0,0.0,0.0,1438010306.596,0.0,0.0
0.501,0.125,98.591,0.783,0.0,0.0,11069775872.0,381603840.0,13462822912.0,42598400000.0,2667.0,2197.0,0.0,839680.0,1438010307.596,0.0,69.0
0.532,0.125,99.280,0.063,0.0,0.0,11069661184.0,381603840.0,13462822912.0,42598514688.0,530.0,438.0,0.0,20480.0,1438010308.596,0.0,3.0
0.469,0.156,99.344,0.031,0.0,0.0,11068710912.0,381603840.0,13462822912.0,42599464960.0,530.0,438.0,0.0,0.0,1438010309.596,0.0,0.0
0.533,0.094,99.279,0.094,0.0,0.0,11068739584.0,381603840.0,13462827008.0,42599432192.0,1594.0,422.0,0.0,40960.0,1438010310.596,0.0,6.0
