"usr","sys","idl","wai","hiq","siq","used","buff","cach","free","recv","send","read","writ","epoch","read","writ"
9.371,5.440,85.189,0.0,0.0,0.0,2869477376.0,444047360.0,8663666688.0,1.23179339776e+11,43994706.0,62772.0,0.0,589824.0,1438058152.322,0.0,19.0
13.231,5.751,81.018,0.0,0.0,0.0,3130925056.0,444243968.0,8305291264.0,1.23276070912e+11,2585.0,2817.0,0.0,913408.0,1438058153.323,0.0,36.0
28.014,6.579,65.408,0.0,0.0,0.0,3400495104.0,444403712.0,7947001856.0,1.23364630528e+11,7914.0,8189.0,0.0,671744.0,1438058154.323,0.0,19.0
23.878,4.769,71.352,0.0,0.0,0.0,3575853056.0,444469248.0,7947300864.0,1.23188908032e+11,19168.0,30059.0,0.0,0.0,1438058155.323,0.0,0.0
6.585,1.537,91.878,0.0,0.0,0.0,3586965504.0,444485632.0,7947448320.0,1.23177631744e+11,45558.0,72298.0,0.0,0.0,1438058156.323,0.0,0.0
0.125,0.094,99.781,0.0,0.0,0.0,3588403200.0,444485632.0,7947468800.0,1.23176173568e+11,40853.0,54696.0,0.0,0.0,1438058157.323,0.0,0.0
0.438,0.156,99.406,0.0,0.0,0.0,3586080768.0,444485632.0,7947485184.0,1.23178479616e+11,2930.0,3010.0,0.0,0.0,1438058158.323,0.0,0.0
0.125,0.156,99.719,0.0,0.0,0.0,3584589824.0,444485632.0,7947501568.0,1.23179954176e+11,20619.0,3724.0,0.0,286720.0,1438058159.323,0.0,3.0
0.188,0.156,99.656,0.0,0.0,0.0,3583049728.0,444485632.0,7947517952.0,1.23181477888e+11,7210.0,5602.0,0.0,0.0,1438058160.323,0.0,0.0
0.375,0.281,99.344,0.0,0.0,0.0,3580907520.0,444485632.0,7947517952.0,1.23183620096e+11,2452.0,3040.0,0.0,0.0,1438058161.323,0.0,0.0
0.313,0.063,99.594,0.031,0.0,0.0,3579990016.0,444485632.0,7947526144.0,1.23184529408e+11,21571.0,11084.0,0.0,0.0,1438058162.323,0.0,0.0
0.219,0.187,99.594,0.0,0.0,0.0,3578593280.0,444485632.0,7947522048.0,1.2318593024e+11,1269.0,960.0,0.0,0.0,1438058163.323,0.0,0.0
0.219,0.125,99.656,0.0,0.0,0.0,3578011648.0,444485632.0,7947526144.0,1.23186507776e+11,5152.0,4186.0,0.0,0.0,1438058164.323,0.0,0.0
0.250,0.063,99.687,0.0,0.0,0.0,3576389632.0,444485632.0,7947526144.0,1.23188129792e+11,3096.0,3282.0,0.0,61440.0,1438058165.323,0.0,2.0
0.250,0.125,99.625,0.0,0.0,0.0,3576451072.0,444485632.0,7947530240.0,1.23188064256e+11,910.0,1100.0,0.0,0.0,1438058166.323,0.0,0.0
0.125,0.094,99.781,0.0,0.0,0.0,3576205312.0,444485632.0,7947530240.0,1.23188310016e+11,19471.0,10613.0,0.0,0.0,1438058167.323,0.0,0.0
0.219,0.094,99.687,0.0,0.0,0.0,3575959552.0,444485632.0,7947542528.0,1.23188543488e+11,530.0,2397.0,0.0,0.0,1438058168.323,0.0,0.0
0.156,0.062,99.781,0.0,0.0,0.0,3575459840.0,444485632.0,7947542528.0,1.231890432e+11,1865.0,2859.0,0.0,0.0,1438058169.323,0.0,0.0
0.312,0.125,99.563,0.0,0.0,0.0,3574280192.0,444485632.0,7947542528.0,1.23190222848e+11,140.0,540.0,0.0,24576.0,1438058170.323,0.0,2.0
0.063,0.0,99.937,0.0,0.0,0.0,3573907456.0,444485632.0,7947542528.0,1.23190595584e+11,268.0,556.0,0.0,0.0,1438058171.323,0.0,0.0
0.156,0.125,99.719,0.0,0.0,0.0,3572097024.0,444485632.0,7947546624.0,1.2319240192e+11,140.0,540.0,0.0,0.0,1438058172.323,0.0,0.0
0.125,0.063,99.812,0.0,0.0,0.0,3571716096.0,444485632.0,7947546624.0,1.23192782848e+11,268.0,540.0,0.0,0.0,1438058173.323,0.0,0.0
0.219,0.125,99.657,0.0,0.0,0.0,3570700288.0,444485632.0,7947546624.0,1.23193798656e+11,140.0,540.0,0.0,14098432.0,1438058174.323,0.0,141.0
0.219,0.156,99.625,0.0,0.0,0.0,3569905664.0,444485632.0,7947546624.0,1.2319459328e+11,268.0,556.0,0.0,0.0,1438058175.323,0.0,0.0
0.063,0.094,99.812,0.031,0.0,0.0,3569025024.0,444485632.0,7947546624.0,1.2319547392e+11,140.0,540.0,0.0,32768.0,1438058176.323,0.0,2.0
0.094,0.062,99.844,0.0,0.0,0.0,3568144384.0,444485632.0,7947546624.0,1.2319635456e+11,268.0,556.0,0.0,0.0,1438058177.323,0.0,0.0
0.219,0.187,99.594,0.0,0.0,0.0,3567517696.0,444485632.0,7947546624.0,1.23196981248e+11,140.0,540.0,0.0,0.0,1438058178.323,0.0,0.0
0.094,0.689,99.186,0.031,0.0,0.0,3567276032.0,444493824.0,7947538432.0,1.23197222912e+11,1865.0,2859.0,0.0,180785152.0,1438058179.323,0.0,6594.0
0.187,0.375,96.628,2.747,0.0,0.062,3567570944.0,444506112.0,7947563008.0,1.23196891136e+11,140.0,556.0,12288.0,139612160.0,1438058180.323,3.0,2007.0
0.063,0.282,99.343,0.250,0.0,0.063,3567112192.0,444510208.0,7947558912.0,1.23197349888e+11,338.0,1282.0,4096.0,55779328.0,1438058181.323,1.0,3457.0
0.219,0.094,99.688,0.0,0.0,0.0,3566178304.0,444510208.0,7947583488.0,1.231982592e+11,140.0,572.0,0.0,3919872.0,1438058182.323,0.0,15.0
0.405,0.125,99.470,0.0,0.0,0.0,3565658112.0,444510208.0,7947587584.0,1.23198775296e+11,268.0,556.0,0.0,0.0,1438058183.323,0.0,0.0
0.187,0.094,99.719,0.0,0.0,0.0,3564773376.0,444510208.0,7947587584.0,1.23199660032e+11,10090.0,4590.0,0.0,0.0,1438058184.323,0.0,0.0
0.312,0.187,99.500,0.0,0.0,0.0,3564298240.0,444510208.0,7947587584.0,1.23200135168e+11,268.0,540.0,0.0,0.0,1438058185.323,0.0,0.0
0.125,0.125,99.750,0.0,0.0,0.0,3563941888.0,444510208.0,7947612160.0,1.23200466944e+11,140.0,540.0,0.0,319488.0,1438058186.323,0.0,34.0
